ENSG00000130810	PPAN	Homo_sapiens		Q9NQ55	PPAN	473	PF04427:Brix	reviewed
ENSG00000130811	EIF3G	Homo_sapiens		O75821	EIF3G	320	PF12353:eIF3g;PF00076:RRM_1	reviewed
ENSG00000130813	C19orf66	Homo_sapiens		Q9NUL5	SHFL	291	PF15135:UPF0515	reviewed
ENSG00000130816	DNMT1	Homo_sapiens		P26358	DNMT1	1616	PF01426:BAH;PF06464:DMAP_binding;PF00145:DNA_methylase;PF12047:DNMT1-RFD;PF02008:zf-CXXC	reviewed
ENSG00000130818	ZNF426	Homo_sapiens		Q9BUY5	ZNF426	554	PF01352:KRAB;PF00096:zf-C2H2;PF13465:zf-H2C2_2	reviewed
ENSG00000130826	DKC1	Homo_sapiens		O60832	DKC1	514	PF08068:DKCLD;PF01472:PUA;PF16198:TruB_C_2;PF01509:TruB_N	reviewed
ENSG00000130856	ZNF236	Homo_sapiens		Q9UL36	ZNF236	1845	PF00096:zf-C2H2;PF13912:zf-C2H2_6;PF13465:zf-H2C2_2;PF12874:zf-met	reviewed
ENSG00000130921	C12orf65	Homo_sapiens		Q9H3J6	MTRFR	166	PF00472:RF-1	reviewed
ENSG00000130935	NOL11	Homo_sapiens		Q9H8H0	NOL11	719	PF20998:Nol11_C;PF08168:NOL11_N	reviewed
ENSG00000130939	UBE4B	Homo_sapiens		O95155	UBE4B	1302	PF04564:U-box;PF10408:Ufd2P_core	reviewed
ENSG00000130956	HABP4	Homo_sapiens		Q5JVS0	HABP4	413	PF04774:HABP4_PAI-RBP1;PF16174:IHABP4_N	reviewed
ENSG00000130985	UBA1	Homo_sapiens		P22314	UBA1	1058	PF16191:E1_4HB;PF16190:E1_FCCH;PF09358:E1_UFD;PF00899:ThiF;PF10585:UBA_E1_SCCH	reviewed
ENSG00000131013	PPIL4	Homo_sapiens		Q8WUA2	PPIL4	492	PF00160:Pro_isomerase;PF00076:RRM_1	reviewed
ENSG00000131016	AKAP12	Homo_sapiens		Q02952	AKAP12	1782	PF10522:RII_binding_1;PF03832:WSK	reviewed
ENSG00000131018	SYNE1	Homo_sapiens		Q8NF91	SYNE1	8797	PF00307:CH;PF10541:KASH;PF00435:Spectrin;PF25034:Spectrin_SYNE1;PF25803:Spectrin_SYNE1_2;PF25035:SYNE1	reviewed
ENSG00000131043	AAR2	Homo_sapiens		Q9Y312	AAR2	384	PF05282:AAR2;PF20981:AAR2_1st	reviewed
ENSG00000131051	RBM39	Homo_sapiens		Q14498	RBM39	530	PF15519:RBM39linker;PF00076:RRM_1	reviewed
ENSG00000131236	CAP1	Homo_sapiens		Q01518	CAP1	475	PF08603:CAP_C;PF21938:CAP_N;PF01213:CAP_N-CM	reviewed
ENSG00000131368	MRPS25	Homo_sapiens		P82663	MRPS25	173	PF05047:L51_S25_CI-B8	reviewed
ENSG00000131435	PDLIM4	Homo_sapiens		P50479	PDLIM4	330	PF15936:DUF4749;PF00412:LIM;PF00595:PDZ	reviewed
ENSG00000131469	RPL27	Homo_sapiens		P61353	RPL27	136	PF00467:KOW;PF01777:Ribosomal_L27e	reviewed
ENSG00000131473	ACLY	Homo_sapiens		P53396	ACLY	1101	PF16114:Citrate_bind;PF00285:Citrate_synt;PF24948:Citrate_synth_N;PF02629:CoA_binding;PF00549:Ligase_CoA	reviewed
ENSG00000131495	NDUFA2	Homo_sapiens		O43678	NDUFA2	99	PF05047:L51_S25_CI-B8	reviewed
ENSG00000131503	ANKHD1	Homo_sapiens		Q8IWZ3	ANKHD1	2542	PF00023:Ank;PF12796:Ank_2;PF00013:KH_1	reviewed
ENSG00000131504	DIAPH1	Homo_sapiens		O60610	DIAPH1	1272	PF06345:Drf_DAD;PF06346:Drf_FH1;PF06367:Drf_FH3;PF06371:Drf_GBD;PF02181:FH2	reviewed
ENSG00000131558	EXOC4	Homo_sapiens		Q96A65	EXOC4	974	PF20652:Sec8_C;PF04048:Sec8_N	reviewed
ENSG00000131626	PPFIA1	Homo_sapiens		Q13136	PPFIA1	1202	PF25526:LIP-1;PF00536:SAM_1;PF07647:SAM_2	reviewed
ENSG00000131711	MAP1B	Homo_sapiens		P46821	MAP1B	2468	PF00414:MAP1B_neuraxin;PF23415:MAPB1_N;PF25281:MBL_MAP1B	reviewed
ENSG00000131732	ZCCHC9	Homo_sapiens		Q8N567	ZCCHC9	271	PF00098:zf-CCHC	reviewed
ENSG00000131747	TOP2A	Homo_sapiens		P11388	TOP2A	1531	PF00204:DNA_gyraseB;PF00521:DNA_topoisoIV;PF08070:DTHCT;PF02518:HATPase_c;PF01751:Toprim;PF16898:TOPRIM_C	reviewed
ENSG00000131773	KHDRBS3	Homo_sapiens		O75525	KHDRBS3	346	PF22675:KH-I_KHDC4-BBP;PF16274:Qua1;PF16568:Sam68-YY	reviewed
ENSG00000131778	CHD1L	Homo_sapiens		Q86WJ1	CHD1L	897	PF00271:Helicase_C;PF00176:SNF2-rel_dom	reviewed
ENSG00000131848	ZSCAN5A	Homo_sapiens		Q9BUG6	ZSCAN5A	496	PF02023:SCAN;PF00096:zf-C2H2;PF12874:zf-met	reviewed
ENSG00000131876	SNRPA1	Homo_sapiens		P09661	SNRPA1	255	PF14580:LRR_9	reviewed
ENSG00000131899	LLGL1	Homo_sapiens		Q15334	LLGL1	1064	PF08366:LLGL	reviewed
ENSG00000131914	LIN28A	Homo_sapiens		Q9H9Z2	LIN28A	209	PF00313:CSD;PF21890:Lin-28A-like_zf-CCHC_2;PF00098:zf-CCHC	reviewed
ENSG00000131981	LGALS3	Homo_sapiens		P17931	LGALS3	250	PF00337:Gal-bind_lectin	reviewed
ENSG00000132153	DHX30	Homo_sapiens		Q7L2E3	DHX30	1194	PF00270:DEAD;PF24995:DSRM_2;PF21010:HA2_C;PF00271:Helicase_C;PF07717:OB_NTP_bind	reviewed
ENSG00000132182	NUP210	Homo_sapiens		Q8TEM1	NUP210	1887	PF02368:Big_2;PF26181:Ig_NUP210_13th;PF26183:Ig_NUP210_14th;PF22959:Ig_NUP210_15th;PF25354:Ig_NUP210_16th;PF22967:Ig_NUP210_1st;PF22969:Ig_NUP210_2nd;PF22963:Ig_NUP210_3rd;PF24991:Ig_NUP210_4th;PF26182:Ig_NUP210_5th;PF24935:Ig_NUP210_6th;PF22962:Ig_NUP210_7th;PF26184:Ig_NUP210_8th;PF24902:Ig_NUP210_9th;PF22957:NUP210_Ig	reviewed
ENSG00000132275	RRP8	Homo_sapiens		O43159	RRP8	456	PF05148:Methyltransf_8	reviewed
ENSG00000132300	PTCD3	Homo_sapiens		Q96EY7	PTCD3	689	PF13812:PPR_3;PF22330:Rib_mS39_PPR	reviewed
ENSG00000132305	IMMT	Homo_sapiens		Q16891	IMMT	758	PF09731:Mitofilin	reviewed
ENSG00000132313	MRPL35	Homo_sapiens		Q9NZE8	MRPL35	188	PF01632:Ribosomal_L35p	reviewed
ENSG00000132323	ILKAP	Homo_sapiens		Q9H0C8	ILKAP	392	PF00481:PP2C	reviewed
ENSG00000132341	RAN	Homo_sapiens		P62826	RAN	216	PF00071:Ras	reviewed
ENSG00000132361	CLUH	Homo_sapiens		O75153	CLUH	1309	PF13236:CLU;PF15044:CLU_N;PF12807:eIF3_p135;PF13424:TPR_12	reviewed
ENSG00000132376	INPP5K	Homo_sapiens		Q9BT40	INPP5K	448	PF22669:Exo_endo_phos2;PF17751:SKICH	reviewed
ENSG00000132382	MYBBP1A	Homo_sapiens		Q9BQG0	MYBBP1A	1328	PF04931:DNA_pol_phi	reviewed
ENSG00000132394	EEFSEC	Homo_sapiens		P57772	EEFSEC	596	PF21131:eEFSec_4th;PF21208:euk_SelB_III;PF00009:GTP_EFTU;PF03144:GTP_EFTU_D2	reviewed
ENSG00000132423	COQ3	Homo_sapiens		Q9NZJ6	COQ3	369	PF13489:Methyltransf_23	reviewed
ENSG00000132463	GRSF1	Homo_sapiens		Q12849	GRSF1	480	PF00076:RRM_1	reviewed
ENSG00000132466	ANKRD17	Homo_sapiens		O75179	ANKRD17	2603	PF00023:Ank;PF12796:Ank_2;PF13637:Ank_4;PF00013:KH_1	reviewed
ENSG00000132467	UTP3	Homo_sapiens		Q9NQZ2	UTP3	479	PF09368:Sas10;PF04000:Sas10_Utp3	reviewed
ENSG00000132478	UNK	Homo_sapiens		Q9C0B0	UNK	810	PF00642:zf-CCCH;PF23261:zf-CCCH_11;PF25427:zf-CCCH_UNK;PF23035:zf-CCCH_UNK-like_4th;PF18384:zf_CCCH_5	reviewed
ENSG00000132485	ZRANB2	Homo_sapiens		O95218	ZRANB2	330	PF00641:Zn_ribbon_RanBP	reviewed
ENSG00000132507	EIF5A	Homo_sapiens		P63241	EIF5A	154	PF01287:eIF-5a;PF21485:IF5A-like_N	reviewed
ENSG00000132541	RIDA	Homo_sapiens		P52758	RIDA	137	PF01042:Ribonuc_L-PSP	reviewed
ENSG00000132591	ERAL1	Homo_sapiens		O75616	ERAL1	437	PF01926:MMR_HSR1	reviewed
ENSG00000132603	NIP7	Homo_sapiens		Q9Y221	NIP7	180	PF17833:pre-PUA_NIP7;PF03657:UPF0113	reviewed
ENSG00000132646	PCNA	Homo_sapiens		P12004	PCNA	261	PF02747:PCNA_C;PF00705:PCNA_N	reviewed
ENSG00000132661	NXT1	Homo_sapiens		Q9UKK6	NXT1	140	PF02136:NTF2	reviewed
ENSG00000132664	POLR3F	Homo_sapiens		Q9H1D9	POLR3F	316	PF05158:RNA_pol_Rpc34	reviewed
ENSG00000132676	DAP3	Homo_sapiens		P51398	DAP3	398	PF10236:DAP3	reviewed
ENSG00000132698	RAB25	Homo_sapiens		P57735	RAB25	213	PF00071:Ras	reviewed
ENSG00000132740	IGHMBP2	Homo_sapiens		P38935	IGHMBP2	993	PF13086:AAA_11;PF13087:AAA_12;PF01424:R3H;PF21138:SMUBP-2_HCS1_1B;PF01428:zf-AN1	reviewed
ENSG00000132773	TOE1	Homo_sapiens		Q96GM8	TOE1	510	PF04857:CAF1;PF00642:zf-CCCH	reviewed
ENSG00000132780	NASP	Homo_sapiens		P49321	NASP	788	PF10516:SHNi-TPR;PF13181:TPR_8	reviewed
ENSG00000132792	CTNNBL1	Homo_sapiens		Q8WYA6	CTNNBL1	563	PF08216:CTNNBL	reviewed
ENSG00000132819	RBM38	Homo_sapiens		Q9H0Z9	RBM38	239	PF00076:RRM_1	reviewed
ENSG00000132842	AP3B1	Homo_sapiens		O00203	AP3B1	1094	PF01602:Adaptin_N;PF14796:AP3B1_C;PF24080:AP3B1_C_2;PF14797:SEEEED	reviewed
ENSG00000132953	XPO4	Homo_sapiens		Q9C0E2	XPO4	1151	PF08767:CRM1_C	reviewed
ENSG00000132972	RNF17	Homo_sapiens		Q9BXT8	RNF17	1623	PF00567:TUDOR	reviewed
ENSG00000133026	MYH10	Homo_sapiens		P35580	MYH10	1976	PF00612:IQ;PF00063:Myosin_head;PF02736:Myosin_N;PF01576:Myosin_tail_1	reviewed
ENSG00000133030	MPRIP	Homo_sapiens		Q6WCQ1	MPRIP	1025	PF00169:PH	reviewed
ENSG00000133104	SPART	Homo_sapiens		Q8N0X7	SPART	666	PF06911:Senescence	reviewed
ENSG00000133112	TPT1	Homo_sapiens		P13693	TPT1	172	PF00838:TCTP	reviewed
ENSG00000133119	RFC3	Homo_sapiens		P40938	RFC3	356	PF13177:DNA_pol3_delta2;PF21960:RCF1-5-like_lid;PF22534:RFC_C	reviewed
ENSG00000133226	SRRM1	Homo_sapiens		Q8IYB3	SRRM1	904	PF01480:PWI	reviewed
ENSG00000133477	FAM83F	Homo_sapiens		Q8NEG4	FAM83F	500	PF07894:SACK1	reviewed
ENSG00000133561	GIMAP6	Homo_sapiens		Q6P9H5	GIMAP6	292	PF04548:AIG1	reviewed
ENSG00000133574	GIMAP4	Homo_sapiens		Q9NUV9	GIMAP4	329	PF04548:AIG1	reviewed
ENSG00000133606	MKRN1	Homo_sapiens		Q9UHC7	MKRN1	482	PF15815:MKRN1_C;PF00097:zf-C3HC4;PF00642:zf-CCCH;PF14608:zf-CCCH_2;PF18044:zf-CCCH_4	reviewed
ENSG00000133657	ATP13A3	Homo_sapiens		Q9H7F0	ATP13A3	1226	PF13246:Cation_ATPase;PF00690:Cation_ATPase_N;PF00122:E1-E2_ATPase;PF12409:P5-ATPase	reviewed
ENSG00000133703	KRAS	Homo_sapiens		P01116	KRAS	189	PF00071:Ras	reviewed
ENSG00000133704	IPO8	Homo_sapiens		O15397	IPO8	1037	PF08506:Cse1;PF03810:IBN_N;PF25758:TPR_IPO11	reviewed
ENSG00000133706	LARS	Homo_sapiens		Q9P2J5	LARS1	1176	PF08264:Anticodon_1;PF24810:RBD_LARS1;PF00133:tRNA-synt_1;PF22947:ULD_3	reviewed
ENSG00000133773	CCDC59	Homo_sapiens		Q9P031	CCDC59	241	PF08524:rRNA_processing	reviewed
ENSG00000133858	ZFC3H1	Homo_sapiens		O60293	ZFC3H1	1989	PF10650:zf-C3H1	reviewed
ENSG00000134001	EIF2S1	Homo_sapiens		P05198	EIF2S1	315	PF07541:EIF_2_alpha;PF00575:S1	reviewed
ENSG00000134030	CTIF	Homo_sapiens		O43310	CTIF	598	PF02854:MIF4G	reviewed
ENSG00000134046	MBD2	Homo_sapiens		Q9UBB5	MBD2	411	PF01429:MBD;PF14048:MBD_C;PF16564:MBDa	reviewed
ENSG00000134077	THUMPD3	Homo_sapiens		Q9BV44	THUMPD3	507	PF02926:THUMP;PF01170:UPF0020	reviewed
ENSG00000134108	ARL8B	Homo_sapiens		Q9NVJ2	ARL8B	186	PF00025:Arf	reviewed
ENSG00000134186	PRPF38B	Homo_sapiens		Q5VTL8	PRPF38B	546	PF03371:PRP38	reviewed
ENSG00000134247	PTGFRN	Homo_sapiens		Q9P2B2	PTGFRN	879	PF07686:V-set	reviewed
ENSG00000134255	CEPT1	Homo_sapiens		Q9Y6K0	CEPT1	416	PF01066:CDP-OH_P_transf	reviewed
ENSG00000134283	PPHLN1	Homo_sapiens		Q8NEY8	PPHLN1	458	PF25234:Periphilin_C	reviewed
ENSG00000134287	ARF3	Homo_sapiens		P61204	ARF3	181	PF00025:Arf	reviewed
ENSG00000134308	YWHAQ	Homo_sapiens		P27348	YWHAQ	245	PF00244:14-3-3	reviewed
ENSG00000134313	KIDINS220	Homo_sapiens		Q9ULH0	KIDINS220	1771	PF00023:Ank;PF12796:Ank_2;PF07693:KAP_NTPase;PF23307:SAM_KIDINS220	reviewed
ENSG00000134318	ROCK2	Homo_sapiens		O75116	ROCK2	1388	PF25346:PH_MRCK;PF00069:Pkinase;PF08912:Rho_Binding	reviewed
ENSG00000134333	LDHA	Homo_sapiens		P00338	LDHA	332	PF02866:Ldh_1_C;PF00056:Ldh_1_N	reviewed
ENSG00000134371	CDC73	Homo_sapiens		Q6P1J9	CDC73	531	PF05179:CDC73_C;PF16050:CDC73_N	reviewed
ENSG00000134398	ERN2	Homo_sapiens		Q76MJ5	ERN2	926	PF00069:Pkinase;PF06479:Ribonuc_2-5A	reviewed
ENSG00000134419	RPS15A	Homo_sapiens		P62244	RPS15A	130	PF00410:Ribosomal_S8	reviewed
ENSG00000134440	NARS	Homo_sapiens		O43776	NARS1	548	PF20917:AsnRS_N;PF00152:tRNA-synt_2;PF01336:tRNA_anti-codon	reviewed
ENSG00000134452	FBH1	Homo_sapiens		Q8NFZ0	FBH1	1043	PF12937:F-box-like;PF00580:UvrD-helicase;PF13361:UvrD_C	reviewed
ENSG00000134453	RBM17	Homo_sapiens		Q96I25	RBM17	401	PF01585:G-patch;PF00076:RRM_1	reviewed
ENSG00000134533	RERG	Homo_sapiens		Q96A58	RERG	199	PF00071:Ras	reviewed
ENSG00000134594	RAB33A	Homo_sapiens		Q14088	RAB33A	237	PF00071:Ras	reviewed
ENSG00000134597	RBMX2	Homo_sapiens		Q9Y388	RBMX2	322	PF00076:RRM_1	reviewed
ENSG00000134627	PIWIL4	Homo_sapiens		Q7Z3Z4	PIWIL4	852	PF02170:PAZ;PF02171:Piwi;PF23278:Piwi_N	reviewed
ENSG00000134644	PUM1	Homo_sapiens		Q14671	PUM1	1186	PF00806:PUF	reviewed
ENSG00000134684	YARS	Homo_sapiens		P54577	YARS1	528	PF00579:tRNA-synt_1b;PF01588:tRNA_bind	reviewed
ENSG00000134697	GNL2	Homo_sapiens		Q13823	GNL2	731	PF01926:MMR_HSR1;PF08153:NGP1NT	reviewed
ENSG00000134698	AGO4	Homo_sapiens		Q9HCK5	AGO4	861	PF08699:ArgoL1;PF16488:ArgoL2;PF16487:ArgoMid;PF16486:ArgoN;PF02170:PAZ;PF02171:Piwi	reviewed
ENSG00000134717	BTF3L4	Homo_sapiens		Q96K17	BTF3L4	158	PF01849:NAC	reviewed
ENSG00000134744	TUT4	Homo_sapiens		Q5TAX3	TUT4	1644	PF22600:MTPAP-like_central;PF03828:PAP_assoc;PF19088:TUTase;PF00098:zf-CCHC	reviewed
ENSG00000134748	PRPF38A	Homo_sapiens		Q8NAV1	PRPF38A	312	PF03371:PRP38;PF12871:PRP38_assoc	reviewed
ENSG00000134760	DSG1	Homo_sapiens		Q02413	DSG1	1049	PF01049:CADH_Y-type_LIR;PF00028:Cadherin	reviewed
ENSG00000134765	DSC1	Homo_sapiens		Q08554	DSC1	894	PF00028:Cadherin;PF08758:Cadherin_pro	reviewed
ENSG00000134815	DHX34	Homo_sapiens		Q14147	DHX34	1143	PF00270:DEAD;PF21010:HA2_C;PF00271:Helicase_C;PF07717:OB_NTP_bind;PF04408:WHD_HA2;PF24485:zf-C2H2_DHX34	reviewed
ENSG00000134884	ARGLU1	Homo_sapiens		Q9NWB6	ARGLU1	273	PF15346:ARGLU	reviewed
ENSG00000134900	TPP2	Homo_sapiens		P29144	TPP2	1249	PF00082:Peptidase_S8;PF12580:TPPII;PF12583:TPPII_C;PF21316:TPPII_GBD;PF21223:TPPII_Ig-like-1	reviewed
ENSG00000134905	CARS2	Homo_sapiens		Q9HA77	CARS2	564	PF01406:tRNA-synt_1e	reviewed
ENSG00000134910	STT3A	Homo_sapiens		P46977	STT3A	705	PF22627:AglB_core-like;PF02516:STT3	reviewed
ENSG00000134982	APC	Homo_sapiens		P25054	APC	2843	PF05972:APC_15aa;PF05956:APC_basic;PF16689:APC_N_CC;PF05923:APC_r;PF18797:APC_rep;PF16634:APC_u13;PF16635:APC_u14;PF16636:APC_u15;PF16630:APC_u5;PF16633:APC_u9;PF00514:Arm;PF16629:Arm_APC_u3;PF05937:EB1_binding;PF05924:SAMP;PF11414:Suppressor_APC	reviewed
ENSG00000134987	WDR36	Homo_sapiens		Q8NI36	WDR36	895	PF25171:Beta-prop_WDR36-Utp21_1st;PF25168:Beta-prop_WDR36-Utp21_2nd;PF04192:Utp21	reviewed
ENSG00000135046	ANXA1	Homo_sapiens		P04083	ANXA1	346	PF00191:Annexin	reviewed
ENSG00000135090	TAOK3	Homo_sapiens		Q9H2K8	TAOK3	898	PF00069:Pkinase	reviewed
ENSG00000135097	MSI1	Homo_sapiens		O43347	MSI1	362	PF00076:RRM_1	reviewed
ENSG00000135114	OASL	Homo_sapiens		Q15646	OASL	514	PF10421:OAS1_C;PF00240:ubiquitin	reviewed
ENSG00000135250	SRPK2	Homo_sapiens		P78362	SRPK2	688	PF00069:Pkinase	reviewed
ENSG00000135297	MTO1	Homo_sapiens		Q9Y2Z2	MTO1	717	PF01134:GIDA;PF21680:GIDA_C_1st;PF13932:SAM_GIDA_C	reviewed
ENSG00000135316	SYNCRIP	Homo_sapiens		O60506	SYNCRIP	623	PF18360:hnRNP_Q_AcD;PF00076:RRM_1	reviewed
ENSG00000135372	NAT10	Homo_sapiens		Q9H0A0	NAT10	1025	PF13718:GNAT_acetyltr_2;PF05127:NAT10_TcmA_helicase;PF08351:TmcA_N;PF13725:tRNA_bind_2	reviewed
ENSG00000135387	CAPRIN1	Homo_sapiens		Q14444	CAPRIN1	709	PF12287:Caprin-1_C;PF18293:Caprin-1_dimer	reviewed
ENSG00000135446	CDK4	Homo_sapiens		P11802	CDK4	303	PF00069:Pkinase	reviewed
ENSG00000135476	ESPL1	Homo_sapiens		Q14674	ESPL1	2120	PF03568:Separin_C	reviewed
ENSG00000135482	ZC3H10	Homo_sapiens		Q96K80	ZC3H10	434	PF00642:zf-CCCH;PF14608:zf-CCCH_2	reviewed
ENSG00000135486	HNRNPA1	Homo_sapiens		P09651	HNRNPA1	372	PF11627:HnRNPA1_LC;PF00076:RRM_1	reviewed
ENSG00000135521	LTV1	Homo_sapiens		Q96GA3	LTV1	475	PF04180:LTV	reviewed
ENSG00000135587	SMPD2	Homo_sapiens		O60906	SMPD2	423	PF03372:Exo_endo_phos	reviewed
ENSG00000135624	CCT7	Homo_sapiens		Q99832	CCT7	543	PF00118:Cpn60_TCP1	reviewed
ENSG00000135679	MDM2	Homo_sapiens		Q00987	MDM2	491	PF02201:SWIB;PF13920:zf-C3HC4_3;PF00641:Zn_ribbon_RanBP	reviewed
ENSG00000135698	MPHOSPH6	Homo_sapiens		Q99547	MPHOSPH6	160	PF10175:MPP6	reviewed
ENSG00000135720	DYNC1LI2	Homo_sapiens		O43237	DYNC1LI2	492	PF05783:DLIC	reviewed
ENSG00000135723	FHOD1	Homo_sapiens		Q9Y613	FHOD1	1164	PF02181:FH2;PF24959:FH3_FHOD1-3;PF18382:Formin_GBD_N	reviewed
ENSG00000135763	URB2	Homo_sapiens		Q14146	URB2	1524	PF10441:Urb2	reviewed
ENSG00000135778	NTPCR	Homo_sapiens		Q9BSD7	NTPCR	190	PF03266:NTPase_1	reviewed
ENSG00000135828	RNASEL	Homo_sapiens		Q05823	RNASEL	741	PF12796:Ank_2;PF13857:Ank_5;PF00069:Pkinase;PF06479:Ribonuc_2-5A	reviewed
ENSG00000135829	DHX9	Homo_sapiens		Q08211	DHX9	1270	PF00270:DEAD;PF00035:dsrm;PF21010:HA2_C;PF00271:Helicase_C;PF07717:OB_NTP_bind;PF04408:WHD_HA2	reviewed
ENSG00000135837	CEP350	Homo_sapiens		Q5VT06	CEP350	3117	PF01302:CAP_GLY;PF14309:DUF4378	reviewed
ENSG00000135870	RC3H1	Homo_sapiens		Q5TC82	RC3H1	1133	PF18386:ROQ_II;PF21206:Roquin_1_2-like_ROQ;PF14634:zf-RING_5	reviewed
ENSG00000135900	MRPL44	Homo_sapiens		Q9H9J2	MRPL44	332	PF22892:DSRM_MRPL44;PF22935:RM44_endonuclase	reviewed
ENSG00000135930	EIF4E2	Homo_sapiens		O60573	EIF4E2	245	PF01652:IF4E	reviewed
ENSG00000135968	GCC2	Homo_sapiens		Q8IWJ2	GCC2	1684	PF01465:GRIP;PF16704:Rab_bind	reviewed
ENSG00000135972	MRPS9	Homo_sapiens		P82933	MRPS9	396	PF00380:Ribosomal_S9	reviewed
ENSG00000136026	CKAP4	Homo_sapiens		Q07065	CKAP4	602		reviewed
ENSG00000136068	FLNB	Homo_sapiens		O75369	FLNB	2602	PF00307:CH;PF00630:Filamin	reviewed
ENSG00000136104	RNASEH2B	Homo_sapiens		Q5TBB1	RNASEH2B	312	PF09468:RNase_H2-Ydr279;PF17745:Ydr279_N	reviewed
ENSG00000136108	CKAP2	Homo_sapiens		Q8WWK9	CKAP2	683	PF15297:CKAP2_C	reviewed
ENSG00000136111	TBC1D4	Homo_sapiens		O60343	TBC1D4	1298	PF11830:DUF3350;PF00640:PID;PF00566:RabGAP-TBC	reviewed
ENSG00000136153	LMO7	Homo_sapiens		Q8WWI1	LMO7	1683	PF00307:CH;PF15949:DUF4757;PF00412:LIM;PF00595:PDZ	reviewed
ENSG00000136167	LCP1	Homo_sapiens		P13796	LCP1	627	PF00307:CH;PF13499:EF-hand_7	reviewed
ENSG00000136169	SETDB2	Homo_sapiens		Q96T68	SETDB2	719	PF01429:MBD;PF05033:Pre-SET;PF00856:SET	reviewed
ENSG00000136231	IGF2BP3	Homo_sapiens		O00425	IGF2BP3	579	PF00013:KH_1;PF00076:RRM_1	reviewed
ENSG00000136243	NUPL2	Homo_sapiens		O15504	NUP42	423		reviewed
ENSG00000136261	BZW2	Homo_sapiens		Q9Y6E2	BZW2	419	PF25504:HEAT_5MP1_2;PF02020:W2	reviewed
ENSG00000136270	TBRG4	Homo_sapiens		Q969Z0	TBRG4	631	PF06743:FAST_1;PF08368:FAST_2;PF08373:RAP	reviewed
ENSG00000136271	DDX56	Homo_sapiens		Q9NY93	DDX56	547	PF00270:DEAD;PF00271:Helicase_C	reviewed
ENSG00000136279	DBNL	Homo_sapiens		Q9UJU6	DBNL	430	PF00241:Cofilin_ADF;PF14604:SH3_9	reviewed
ENSG00000136381	IREB2	Homo_sapiens		P48200	IREB2	963	PF00330:Aconitase;PF00694:Aconitase_C	reviewed
ENSG00000136448	NMT1	Homo_sapiens		P30419	NMT1	496	PF01233:NMT;PF02799:NMT_C	reviewed
ENSG00000136450	SRSF1	Homo_sapiens		Q07955	SRSF1	248	PF00076:RRM_1	reviewed
ENSG00000136463	TACO1	Homo_sapiens		Q9BSH4	TACO1	297	PF20772:TACO1_YebC_N;PF01709:Transcrip_reg	reviewed
ENSG00000136522	MRPL47	Homo_sapiens		Q9HD33	MRPL47	250	PF06984:MRP-L47	reviewed
ENSG00000136527	TRA2B	Homo_sapiens		P62995	TRA2B	288	PF00076:RRM_1	reviewed
ENSG00000136628	EPRS	Homo_sapiens		P07814	EPRS1	1512	PF21972:Arc1p_N_like;PF03129:HGTP_anticodon;PF09180:ProRS-C_1;PF00749:tRNA-synt_1c;PF03950:tRNA-synt_1c_C;PF20974:tRNA-synt_1c_C2;PF00587:tRNA-synt_2b;PF00458:WHEP-TRS	reviewed
ENSG00000136699	SMPD4	Homo_sapiens		Q9NXE4	SMPD4	866	PF14724:mit_SMPDase	reviewed
ENSG00000136709	WDR33	Homo_sapiens		Q9C0J8	WDR33	1336	PF01391:Collagen;PF00400:WD40	reviewed
ENSG00000136770	DNAJC1	Homo_sapiens		Q96KC8	DNAJC1	554	PF00226:DnaJ;PF23082:Myb_DNA-binding_2	reviewed
ENSG00000136807	CDK9	Homo_sapiens		P50750	CDK9	372	PF00069:Pkinase	reviewed
ENSG00000136810	TXN	Homo_sapiens		P10599	TXN	105	PF00085:Thioredoxin	reviewed
ENSG00000136811	ODF2	Homo_sapiens		Q5BJF6	ODF2	829		reviewed
ENSG00000136813	ECPAS	Homo_sapiens		Q5VYK3	ECPAS	1845	PF23702:ARM_ECM29;PF23731:ARM_ECM29_C;PF13001:ECM29_N;PF24492:HEAT_ECM29;PF12755:Vac14_Fab1_bd	reviewed
ENSG00000136824	SMC2	Homo_sapiens		O95347	SMC2	1197	PF06470:SMC_hinge;PF02463:SMC_N	reviewed
ENSG00000136830	FAM129B	Homo_sapiens		Q96TA1	NIBAN2	746	PF26086:Niban2;PF26089:PH_Niban2	reviewed
ENSG00000136854	STXBP1	Homo_sapiens		P61764	STXBP1	594	PF00995:Sec1	reviewed
ENSG00000136861	CDK5RAP2	Homo_sapiens		Q96SN8	CDK5RAP2	1893	PF23246:CC_CDK5RAP2;PF07989:Cnn_1N	reviewed
ENSG00000136875	PRPF4	Homo_sapiens		O43172	PRPF4	522	PF08799:PRP4;PF00400:WD40	reviewed
ENSG00000136891	TEX10	Homo_sapiens		Q9NXF1	TEX10	929	PF12333:Ipi1_N;PF25781:TPR_TEX10	reviewed
ENSG00000136897	MRPL50	Homo_sapiens		Q8N5N7	MRPL50	158	PF10501:Ribosomal_L50	reviewed
ENSG00000136931	NR5A1	Homo_sapiens		Q13285	NR5A1	461	PF00104:Hormone_recep;PF00105:zf-C4	reviewed
ENSG00000136937	NCBP1	Homo_sapiens		Q09161	NCBP1	790	PF02854:MIF4G;PF09088:MIF4G_like;PF09090:MIF4G_like_2	reviewed
